text,label
"Re: RealNames ceases trading Um, you've confused RealAudio and RealNames. Bad bits. Luis On Wed, 2002-07-31 at 18:28, Gregory Alan Bolcer wrote: > This comment probably goes into better late than never but: > I wonder if their decision to open source their code had > anything to do with it. > > I've read through their asset sheet, but it doesn't say anything > about their real assets--their customers. Anyone know if they > have any left? > > Greg > > Jim Whitehead wrote: > > > Via Dave's Scripting News: > > > >  URL  > > > > RealNames Corp., the VC-funded wheeze that promised to short-circuit the DNS > > system by doing an exclusive deal with Microsoft, has announced that it will > > cease trading as of today. > > > > RealNames' proposition was simple, and on the face of it, a no-brainer. Type > > a real word or phrase into your browser and it would guide you to your > > destination, bypassing all this cumbersome domain name business. A nice > > idea, but one based on the assumption that people are fairly stupid, and > > couldn't figure out that Comp USA's website might be say, CompUSA.com, and > > that even if you mistook whitehouse.gov for whitehouse.org, you'd be unhappy > > about the serendipitous diversion. > > > > *snip* > > > > Microsoft cancelled its contract with RealNames earlier this year, and as a > > consequence - the company has no ""Plan B"" - it's now toast. > > > > - Jim > > > > > > > >  URL  > > > > > > > -- > Gregory Alan Bolcer, CTO | work: +1.949.833.2800 | gbolcer at endeavors.com > Endeavors Technology, Inc. | cell: +1.714.928.5476 |  URL  > > > > > > > > > >  URL  >  URL",ham
"Re: The Wrong Business At 10:27 PM -0700 on 9/30/02, Mr. FoRK wrote: > I realize now, that after reviewing the past several years of work and > career, I have been in the wrong business. The wrong business. > > This is what I should have been doing. > >  URL  A New Manual has been published: < URL  Or, the one I read... < URL  And, of course, the open source versions...  URL   URL  -- ----------------- R. A. Hettinga <mailto: rah@ibuc.com> The Internet Bearer Underwriting Corporation < URL  44 Farquhar Street, Boston, MA 02131 USA ""... however it may deserve respect for its usefulness and antiquity, [predicting the end of the world] has not been found agreeable to experience."" -- Edward Gibbon, 'Decline and Fall of the Roman Empire'",ham
[Ximian Updates] (no subject) CAN-2002-0384  URL  RHSA-2002-098  URL  Gaim Changelog  URL  Gaim is an instant messaging client based on the published TOC protocol from AOL. Versions of Gaim prior to 0.58 contain a buffer overflow in the Jabber plug-in module. Please download Gaim 0.59 or later using Red Carpet. You may also obtain this update from the Ximian FTP site. Debian Potato ftp://ftp.ximian.com/pub/ximian-gnome/debian-potato-i386/gaim_0.59-1.ximian.1_i386.deb ftp://ftp.ximian.com/pub/ximian-gnome/debian-potato-i386/gaim-common_0.59-1.ximian.1_i386.deb ftp://ftp.ximian.com/pub/ximian-gnome/debian-potato-i386/gaim-gnome_0.59-1.ximian.1_i386.deb Mandrake 8.0 ftp://ftp.ximian.com/pub/ximian-gnome/mandrake-80-i586/gaim-0.59-1.ximian.1.i586.rpm Mandrake 8.1 ftp://ftp.ximian.com/pub/ximian-gnome/mandrake-81-i586/gaim-0.59-1.ximian.1.i586.rpm Mandrake 8.2 ftp://ftp.ximian.com/pub/ximian-gnome/mandrake-82-i586/gaim-0.59-1.ximian.1.i586.rpm Redhat 6.2 ftp://ftp.ximian.com/pub/ximian-gnome/redhat-62-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/redhat-62-i386/gaim-applet-0.59-1.ximian.1.i386.rpm Redhat 7.0 ftp://ftp.ximian.com/pub/ximian-gnome/redhat-70-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/redhat-70-i386/gaim-applet-0.59-1.ximian.1.i386.rpm Redhat 7.1 ftp://ftp.ximian.com/pub/ximian-gnome/redhat-71-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/redhat-71-i386/gaim-applet-0.59-1.ximian.1.i386.rpm Redhat 7.2 ftp://ftp.ximian.com/pub/ximian-gnome/redhat-72-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/redhat-72-i386/gaim-applet-0.59-1.ximian.1.i386.rpm Redhat 7.3 ftp://ftp.ximian.com/pub/ximian-gnome/redhat-73-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/redhat-73-i386/gaim-applet-0.59-1.ximian.1.i386.rpm Solaris 7/8 ftp://ftp.ximian.com/pub/ximian-gnome/solaris-7-sun4/gaim-0.59-1.ximian.1.sparc.rpm ftp://ftp.ximian.com/pub/ximian-gnome/solaris-7-sun4/gaim-applet-0.59-1.ximian.1.sparc.rpm SuSE 7.1 ftp://ftp.ximian.com/pub/ximian-gnome/suse-71-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/suse-71-i386/gaim-applet-0.59-1.ximian.1.i386.rpm SuSE 7.2 ftp://ftp.ximian.com/pub/ximian-gnome/suse-72-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/suse-72-i386/gaim-applet-0.59-1.ximian.1.i386.rpm SuSE 7.3 ftp://ftp.ximian.com/pub/ximian-gnome/suse-73-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/suse-73-i386/gaim-applet-0.59-1.ximian.1.i386.rpm SuSE 8.0 ftp://ftp.ximian.com/pub/ximian-gnome/suse-80-i386/gaim-0.59-1.ximian.1.i386.rpm ftp://ftp.ximian.com/pub/ximian-gnome/suse-80-i386/gaim-applet-0.59-1.ximian.1.i386.rpm Yellowdog 2.0 ftp://ftp.ximian.com/pub/ximian-gnome/yellowdog-20-ppc/gaim-0.59-1.ximian.1.ppc.rpm ftp://ftp.ximian.com/pub/ximian-gnome/yellowdog-20-ppc/gaim-applet-0.59-1.ximian.1.ppc.rpm Yellowdog 2.1 ftp://ftp.ximian.com/pub/ximian-gnome/yellowdog-21-ppc/gaim-0.59-1.ximian.1.ppc.rpm ftp://ftp.ximian.com/pub/ximian-gnome/yellowdog-21-ppc/gaim-applet-0.59-1.ximian.1.ppc.rpm Yellowdog 2.2 ftp://ftp.ximian.com/pub/ximian-gnome/yellowdog-22-ppc/gaim-0.59-1.ximian.1.ppc.rpm ftp://ftp.ximian.com/pub/ximian-gnome/yellowdog-22-ppc/gaim-applet-0.59-1.ximian.1.ppc.rpm _______________________________________________ updates maillist - updates@ximian.com  URL  Please DO NOT reply to this list! Use bugs@helixcode.com or hello@helixcode.com instead.,ham
"[use Perl] Stories for 2002-10-08 use Perl Daily Newsletter In this issue: * This Week on perl5-porters (30 September / 6 October 2002) * RATS +--------------------------------------------------------------------+ | This Week on perl5-porters (30 September / 6 October 2002) | | posted by rafael on Monday October 07, @07:12 (summaries) | |  URL  | +--------------------------------------------------------------------+ It was a busy week indeed, with long threads, interesting bugs, clever fixes, miscellaneous optimizations, some new ideas, a few jokes, mysterious failures, and, finally, a security hole. Read on. This story continues at:  URL  Discuss this story at:  URL  +--------------------------------------------------------------------+ | RATS | | posted by KM on Monday October 07, @09:01 (news) | |  URL  | +--------------------------------------------------------------------+ Odud writes ""RATS, the Rough Auditing Tool for Security, is a security auditing utility for C, C++, Python, Perl and PHP code. RATS scans source code, finding potentially dangerous function calls. The goal of this project is not to definitively find bugs. The current goal is to provide a reasonable starting point for performing manual security audits. Produced by [0]Secure Software"" Uses a database so you can alter what you want it to look for. Not a replacement for using stricture or your head but is a good place to start some security auditing on your Perl. Discuss this story at:  URL  Links: 0.  URL  Copyright 1997-2002 pudge. All rights reserved. ====================================================================== You have received this message because you subscribed to it on use Perl. To stop receiving this and other messages from use Perl, or to add more messages or change your preferences, please go to your user page.  URL  You can log in and change your preferences from there.",ham
"Teach and Grow Rich Do You Want To Teach and Grow Rich? If you are a motivated and qualified communicator, I will personally train you to do 3 20 minutes presentations per day to qualify prospects that I can provide to you. We will demonstrate to you that you can make $400 a day part time using this system. Or, if you have 20 hours per week, as in my case, you can make in excess of $10,000 per week, as I am currently generating (verifiable, by the way). Plus I will introduce you to my mentor who makes well in excess of $1,000,000 annually. Many are called, few are chosen. This opportunity will be limited to one qualified individual per state. Make the call and call the 24 hour pre-recorded message number below. We will take as much or as little time as you need to see if this program is right for you. ***801-296-4410 *** Please do not make this call unless you are genuinely money motivated and qualified. I need people who already have people skills in place and have either made large amounts of money in the past or are ready to generate large amounts of money in the future. Looking forward to your call. ***801-296-4410 *** _______________________________________________________________ *To be taken out of this database: art905@consultant.com 2044MJLi6-793goNN1307WolX5-581vFsu7023nBxd8-1l42 1615yJSf3-097aMZO3102nQJY2-892l28",spam
"Rats' intestines and pigs' teeth URL:  URL  Date: Not supplied This is the headline of the month, possibly the year: ""Doctors Grow Pig Teeth in Rat Intestines."" Do we even need to read the story to understand it? It's like a freaking _haiku_ of near-singularity, future-shocky wonderment! U.S. doctors said on Thursday they have managed to grow living pig teeth in rats, a feat of biotechnology that experts said could spark a dental revolution. Researchers at Boston's Forsyth Institute said their successful experiment suggests the existence of dental stem cells, which could one day allow a person to replace a lost tooth with an identical one grown from his or her own cells. ""The ability to identify, isolate and propagate dental stem cells to use in biological replacement tooth therapy has the potential to revolutionize dentistry,"" said Dominick DePaola, president and CEO of the institute that focuses on oral and facial science. Link[1] Discuss[2] (_Thanks, Dave[3]!_) [1]  URL  [2]  URL  [3]  URL",ham
"Beneficiary needed. Hi, I am Fatimata i have been thinking to get a trust worthy person about the issure boadering me but i never wanted to say this to any body but i can no longer keep this to my self.please i will like you to advice on this,i want a beneficiary to my deposited fund in the I.C.C international credit commission liaison vault office hear in dakar senegal.which i was ask to get a foriegn beneficiary who this fund can be transfer to his account before it can be relaese .so this has been urgent that is why i am puting this before you for an idea or if you are willing to do this for me ,and your service percentage will be discuss as soon as you agree to do this. Thanks. --------------------------------- Post your ad for free now! Yahoo! Canada Personals",spam
"Re: Selling Wedded Bliss (was Re: Ouch...) I agree w/ ya Tom. That kind of thinking is SO idiotic. Sure, gays are promiscuous, and so are hets, but I betcha gays are more AIDSphobic than hets, generally speaking.... C On Sun, 8 Sep 2002, Tom wrote: > On Sun, 8 Sep 2002, Eugen Leitl wrote: > > --]doesn't look particularly difficult to do. > --] > --]Clearly this is not something what hets do, prostitution not taken into > --]account. > > So lets see, hets dont go to swing clubs, meat markets or the like at all? > Hmm. And being gay means hanging in the bath house being a cum dumpster > while you listen to the Devine Ms M belt one out for the boys? > > Ugh, with thinking like this who needs the bible belt? > > > > -- ""I don't take no stocks in mathematics, anyway"" --Huckleberry Finn",ham
"take advantage of this offer 24344 <html> <body> <div align=""left""> <table border=""1"" cellpadding=""5"" style=""border-collapse: collapse"" bordercolor=""#111111"" width=""527"" height=""299"" id=""AutoNumber1""> <tr> <td width=""527"" height=""299"" rowspan=""2"" bgcolor=""#C0C0C0""> <p align=""center""><b><font face=""Verdana"" size=""5"">Copy <font color=""#ff0000"">ANY DVD</font> with a CD-R Burner!</font></b></p> <p align=""left""><font face=""Verdana"" size=""2""><b>DVD Wizard Pro </b>is the most technologically advanced method of DVD reproduction ever available! <b><font color=""#ff0000"">Do not be fooled</font></b> by other fly by night websites offering outdated information.<br> </font><br> <font face=""Verdana"" size=""2"">Our package will show you how to <b>backup any DVD</b> or <b>VHS cassette</b> using a <b><font color=""#ff0000"">CD-R burner</font></b>! We will go further, and show you how to backup a DVD using a DVD-R, or DVD-RW burner as well.</font> </p> <p align=""left""><font face=""Verdana"" size=""2"">Make <b>quality backups</b> of your personal DVD's and VHS cassettes. Create your own <font color=""#ff0000""><b>DVD library</b></font>. Never worry about scratching or losing a DVD again!</font> </p> <p align=""left""><font face=""Verdana"" size=""2""><b><font color=""#ff0000"">DVD Wizard Pro </font></b>is <b>completely unlike</b> anything our competitors are offering, and it's <b>fully guaranteed</b>... </font></p> <hr color=""#000000""> <p align=""center""> <font face=""Verdana"" size=""4""> <a href="" URL  Today</a></font><font face=""Verdana"" size=""2"">, you won't be disappointed!</font></p> <div align=""center""> <b><font face=""Verdana"" size=""5"">Limited Time<br> <font color=""#ff0000"">Only $39.95!</font></font></b></div> <p align=""center""><font face=""Verdana"" size=""2"">We have sold this package for <b><u>as much as $69.95</u></b>... but now, for a very limited time only, we are offering instant access for<b> only $39.95</b>!</font></p> <p align=""left"">&nbsp;</p> <p align=""center""><font face=""Verdana"" size=""4""> <a href="" URL  Here and order a copy today</a></font></p> <p align=""center"">&nbsp;</p> <p align=""center"">&nbsp;</p> <p align=""center""><font size=""1"" face=""Tahoma"">Your email address was obtained from an opt-in list. Opt-in MRSA List<br> &nbsp;Purchase Code # 31212-1-01210.&nbsp;&nbsp;If you wish to be unsubscribed from this list, please </font><font color=""#ffffff"" size=""1"" face=""Tahoma""> <a href="" URL  here</a></font><font size=""1"" face=""Tahoma""> and press send to be removed. If you have previously unsubscribed and are still receiving this message, you may email our </font><font color=""#ffffff"" size=""1"" face=""Tahoma""> <a href=""mailto:sortofridiculous@bigfoot.com?Subject=Abuse Report"">Spam Abuse Control Center</a></font><font size=""1"" face=""Tahoma"">. We do not condone spam in any shape or form. Thank You kindly for your cooperation</font></p> </td> </tr> </table> </div> </body> </html>",spam
"Freedom - $1,021,320.00 per year. Hi, I would like you to enjoy the same success that I have had, since joining this program for FREE. Cost you nothing to join! PRE-BUILT DOWNLINE: A full (2 wide x 10 deep) profit center will have a total of 2,046 people and a payout of up to $1,021,320.00 per year. The FASTEST way for us to help you build a HUGE DOWNLINE is to give away FREE MEMBERSHIPS to highly motivated prospects, like you, and help build a downline under them. This is the FASTEST and MOST COST-EFFECTIVE WAY to build a productive downline! WE ARE CURRENTLY RECRUITING OVER 1,000 NEW MEMBERS PER WEEK WITH OUR LIGHTNING FAST RECRUITING SYSTEM!!! Go to:  URL  Code Number 000-01-3118 PS... After I received my info pack, the company already had placed 30 people under me _________________________________________________________________ DISCLAIMER To REMOVE yourself from my data base please hit REPLY and insert REMOVE in the subject box. 7211iAHr5-883Pbxd6893ZUNf7-464YxFl31",spam
"RE: Java is for kiddies On Mon, 2 Sep 2002, Reza B'Far (eBuilt) wrote: > Hmmm again.... You're telling me that you've never had a nasty bug that took > you a couple of days to track down that had to do with a memory leak? I am > not the best C/C++ programmer... not even close... But I've known really > good ones... and even they have nasty bugs that have to do with memory > management, however occasional they may be. OK, noone has been tool-less for memory management for a LONG time. Most systems you just add a flag and memory is tracked (that's how i've always done it) or worst case yuo have to run it through one of the 2.3E7 tools where you simply recompile and it it tells you where the leaks are. Memory management is a non-issue for anyone that has any idea at all how the hardware functions. Granted, this takes 30 minutes to go over, and so is far beyond the scope of the ""Learn Java in 90 minutes without thinking"" book every Java programmer learned from. - Adam L. ""Duncan"" Beberg  URL  beberg@mithral.com",ham
"Google PR sends a message that they have a new News service. Maybe I'm slow URL:  URL  Date: Mon, 23 Sep 2002 15:19:16 GMT Google PR sends a message that they have a new News service[1]. Maybe I'm slow this morning, or maybe I'm spoiled, but what's the big deal. I thought they already had this. My personal aggregator[2] is better, it shows me what I'm interested in, it's not one size fits all. Help me figure this out. I'm sure there's something innovative here, I just don't see it. [1]  URL  [2]  URL",ham
"[SAdev] [Bug 1053] IMG tag based rules  URL  ------- Additional Comments From mgm@starlingtech.com 2002-10-03 21:46 ------- Looks great! One note: most ""image-only"" spam actually has some text (a few words at the top, a disclaimer at the end) so keep that in mind. The typical image spam that slips through SA seems to have a bit of text, one huge image, then a bit more. ------- You are receiving this mail because: ------- You are the assignee for the bug, or are watching the assignee. ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven.  URL  _______________________________________________ Spamassassin-devel mailing list Spamassassin-devel@lists.sourceforge.net  URL",ham
Davis stirs grassroots with right to buy promise URL:  URL  Date: 2002-10-09T03:15:16+01:00 *Tory conference:* Thatcherites cheer former chairman's housing plans.,ham
"Attn:Targeted email addresses Targeted email marketing works! There's no way around it. No other medium let's you share your offer with more people for less than the cost of a small classified ad. We can supply valid targeted emails according to your requirements, which are compiled only on your order, such as region/country/field/keyword/ occupation/Domain Name (like AOL.com) etc. Free membership Signup today at  URL  Limited membership This is a one time message, you will not be emailed again.",spam
"Re: [Razor-users] What's wrong with the Razor servers now? except that the server doesn't know you are the same person that reported the spam, since the identity isn't checked (at least not required, so i assume it's not checked) when doing a razor-check -- Daniel Higgins Administrateur Système Netcommunications Inc. ----- Original Message ----- From: ""Tabor J. Wells"" <razor-users@fsckit.net> To: ""Daniel Higgins"" <dhiggins@netc.net> Cc: <mail@vipul.net>; ""ML-razor-users"" <razor-users@example.sourceforge.net> Sent: Wednesday, August 07, 2002 10:39 AM Subject: Re: [Razor-users] What's wrong with the Razor servers now? > On Wed, Aug 07, 2002 at 10:22:13AM -0400, > Daniel Higgins <dhiggins@netc.net> is thought to have said: > > > maybe i'm wrong, but it could be that your trust isn't high enough to flag a > > single message as spam? > > It would seem to make sense that regardless of your TeS value, the > signatures you report should always come back as spam when you check them > since you should always be able to trust yourself. :) > > -- > -------------------------------------------------------------------- > Tabor J. Wells razor-users@fsckit.net > Fsck It! Just another victim of the ambient morality > > > ------------------------------------------------------- > This sf.net email is sponsored by:ThinkGeek > Welcome to geek heaven. >  URL  > _______________________________________________ > Razor-users mailing list > Razor-users@lists.sourceforge.net >  URL  > ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven.  URL  _______________________________________________ Razor-users mailing list Razor-users@lists.sourceforge.net  URL",ham
RE: [ILUG] Server Partitioning Partitioning is an ambiguous term but I think I know what you mean. Have you looked at:  URL  Pádraig. -- Irish Linux Users' Group: ilug@linux.ie  URL  for (un)subscription information. List maintainer: listmaster@linux.ie,ham
"Indie artist hits top-ten by engaging audience URL:  URL  Date: Not supplied Feorag writes from Scotland: ""You probably haven't heard of John Otway, but he has a small and devoted following here. He did a limited issue CD and asked his fans to vote on which track _they'd_ like to see as a single. The one they picked just entered the UK charts at number 9! Bet that'll piss off the major record labels, especially as the marketing budget was probably about zero. I might just watch Top of the Pops this week."" Link[1] Discuss[2] (_Thanks, Feorag[3]!_) [1]  URL  [2]  URL  [3]  URL",ham
"Er use this address instead, please. prerogatively, geege",ham
"11th Convergence India 2003 exhibition & conference <HTML><HEAD> <META  URL  content=""text/html; charset=iso-8859-1""> <META content=""MSHTML 5.50.4134.600"" name=GENERATOR> <STYLE></STYLE> </HEAD> <BODY bgColor=#ffffff> <DIV><FONT face=Arial size=2>Dear Sir/Madam,</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2>I got this email id from your website.</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV align=justify><FONT face=Arial size=2>Our organisation, Exhibitions India Pvt Ltd organises the annual Convergence India exhibition and conference in New Delhi, India during the month of March. <STRONG>Convergence India is the longest running international trade-show</STRONG> and the only forum in India to showcase the convergence of voice and data networks, delivery of content, television and entertainment applications, broadcast, telecommunications, fixed and mobile networks, internet, computing etc.</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV align=justify><FONT face=Arial size=2>For the same, I would like to contact the concerned person in your organisation. Could you please advise his/her complete contact details or please forward the following mail to him/her. In case you are the decision&nbsp;maker about participation in international exhibitions, following this mail is some information on our annual event.</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2>Thank you in advance.</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2>Sincerely and with best regards,</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2>Deepak Kr. Nagpal</FONT></DIV> <DIV><FONT face=Arial size=2>Executive Marketing</FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2>Exhibitions India Pvt. Ltd.<BR>A-17 2nd Floor<BR>DDA SCO Complex<BR>Near Moolchand Flyover<BR>Defence Colony<BR>New Delhi 110 024<BR>Tel:&nbsp; +91 11 463 8680-84<BR>Fax: +91 11 463 3506, 462 3320<BR>email: <A href=""mailto:exhibitionsindia@vsnl.com"">exhibitionsindia@vsnl .com</A><BR>website: <A href="" URL  rg</A></FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV><FONT face=Arial size=2><STRONG>INFORMATION ABOUT THE EVENT</STRONG></FONT></DIV> <DIV><FONT face=Arial size=2></FONT>&nbsp;</DIV> <DIV> <DIV align=justify><FONT face=Arial>Exhibitions India organises the Convergence India &nbsp;exhibition &amp; conference, which is the <STRONG>longest running international trade-show</STRONG> and the only forum in India to showcase the convergence of voice and data networks, delivery of content, television and entertainment applications, broadcast, telecommunications, fixed and mobile networks, internet, computing etc.</FONT></DIV> <DIV align=justify><FONT face=Arial></FONT>&nbsp;</DIV> <DIV align=justify><FONT face=Arial>Exhibitions India invites you to participate at the&nbsp;<STRONG>11th Convergence India 2003 exhibition &amp; conference</STRONG>, which will be at <STRONG>Pragati Maidan, New Delhi, India</STRONG> during&nbsp;<STRONG>11-13 March 2003.</STRONG></FONT></DIV> <DIV align=justify><FONT face=Arial></FONT>&nbsp;</DIV> <DIV align=justify><FONT face=Arial><FONT face=Arial size=2><STRONG>The Government of India has recently mandated the Conditional Access System for distribution of satellite television channels. This has created a whole new marketplace in the Indian cable industry. Once this bill is made an act, it will be mandatory for cable operators to distribute pay channels through a set-top box.<BR><BR></STRONG><STRONG>India has an estimated 38 million cable homes! The implementation of this change will require massive investments in set-top boxes, conditional access software and the upgradation of headend networks - a great oppotunity for you to tap this huge market!! Exhibiting your products at the 11th Convergence India exhibition will give you an opportunity to meet <EM><U>all your</U></EM>&nbsp; targetted visitors under a single roof.<BR></STRONG><BR></FONT></FONT><FONT face=Arial>Other exhibits will be from various industries including high speed networking, internet telephony, mobile and satellite communications, network infrastructure, optical access networking, portable communication devices, t&amp;m and interactive media, VoIP, wireless access, 3G, m-commerce, multimedia broadband services via satellite, conditional access technologies, satellite receivers and transmitters, encoders, decoders, and the latest in broadcast, cable and satellite equipment,&nbsp;mobile phone accesories&nbsp; etc.<BR><BR></FONT><FONT face=Arial><FONT face=Arial>We successfully concluded the <STRONG>10th </STRONG>Convergence India 2002 exhibition and conference at New Delhi - the event had&nbsp;176 exhibitors from 17&nbsp;countries displaying their equipment and technologies to a discerning audience of&nbsp;16,093 visitors from the industry, government, related trade associations. The event got extensive coverage from the&nbsp;media - both print and electronic. The three day high profile conference had over 1374 delegates. Highlights of the event were&nbsp;country pavilions from <STRONG>USA</STRONG>, <STRONG>FRANCE</STRONG>, <STRONG>CHINA </STRONG>&amp; the <STRONG>VoIP </STRONG>Technology Pavilion.</FONT></FONT></DIV> <DIV align=justify><STRONG><FONT face=Arial>More about the next event:</FONT></STRONG></DIV> <DIV align=justify><STRONG><FONT face=Arial></FONT></STRONG>&nbsp;</DIV> <DIV align=justify><STRONG><FONT face=Arial><U>Convergence India is certified by the&nbsp;US Department of Commerce since&nbsp;1994</U>.</FONT></STRONG></DIV> <DIV align=justify><STRONG><FONT face=Arial></FONT></STRONG>&nbsp;</DIV> <DIV align=justify><STRONG><FONT face=Arial><U>UK Group Participation</U>&nbsp;: Trade Fairs Support,UK</FONT></STRONG></DIV> <DIV align=justify> <DIV> <P align=justify><FONT face=Arial><STRONG><U>Co-organisers</U>:<BR></STRONG>- Ministry of Communications &amp; IT, Government&nbsp;of India<BR>- Association of Basic Telecom Operators<BR>- Cellular Operators Association of India<BR>- Indo-American Chamber of Commerce<BR>- VSAT Services Association of India<BR>- Telecom Equipment Manufacturers Association of India (TEMA)<BR>- Internet Service Providers Association of India (ISPAI</FONT></P> <DIV align=justify><STRONG><FONT face=Arial><U>Supports</U>:</FONT></STRONG></DIV> <DIV align=justify><FONT face=Arial>All India Aavishkar Dish Antenna Sangh, India, Cable Operators Federation of India, India,&nbsp;Economics, Finance &amp; Trade Commission of France (UBI France),&nbsp;Electronic Component Industries Association, India,&nbsp;Global VSAT Forum, UK,&nbsp;International Broadcasting Convention (IBC), UK,&nbsp;National Association of Broadcasters (NAB), USA,&nbsp;Swiss Multimedia Association, Switzerland,&nbsp;Telecom Users Group of India, India,&nbsp;The Institution of Electronics and Telecommunication Engineers, India</FONT></DIV> <DIV align=justify><STRONG><FONT face=Arial></FONT></STRONG>&nbsp;</DIV> <DIV align=justify><STRONG><FONT face=Arial>Participation Cost:</FONT></STRONG></DIV> <DIV align=justify> <DIV align=justify><STRONG><FONT face=Arial>Shell Space:&nbsp;&nbsp;&nbsp; US $ 250 per sqm (minimum 9 sqm)</FONT></STRONG></DIV> <DIV align=justify><STRONG><FONT face=Arial>Raw Space:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;US $ 220 per sqm&nbsp;(minimum 18 sqm)</FONT></STRONG></DIV> <DIV align=justify><FONT face=Arial></FONT>&nbsp;</DIV> <DIV><STRONG><FONT face=Arial>Please visit our website (<A href="" URL  rg</A>) for further details.&nbsp;</FONT></STRONG></DIV> <DIV><STRONG><FONT face=Arial></FONT></STRONG>&nbsp;</DIV></DIV></DIV></DIV> <DIV align=justify><STRONG><FONT face=Arial>We await&nbsp;your confirmation!!</FONT></STRONG></DIV></DIV></BODY></HTML>",spam
Leader tells Tories: stop sniping URL:  URL  Date: 2002-10-10T03:26:56+01:00 *Conservative party conference:* Iain Duncan Smith will today tell the Tory old guard to stop sniping at his policy agenda.,ham
"Your Paycheck! <html> <head> <meta  URL  content=""text/html; charset=windows-1252""> </head> <body> <table cellSpacing=""0"" cellPadding=""2"" width=""475"" border=""0"" bgcolor=""#000000""> <tbody> <tr> <td vAlign=""top"" width=""275""> <p align=""left""><br> <i><font color=""#FFFFFF"" face=""Arial"" size=""5"">Work From Home Resources&nbsp;</font></i></p> </td> <td vAlign=""top"" width=""200"" height=""88""> <p align=""center""><img border=""0"" src="" URL  align=""right"" hspace=""2"" vspace=""1"" width=""143"" height=""86""> </td> </tr> <tr> <td vAlign=""top"" width=""402"" bgcolor=""#999966"" rowspan=""3"">&nbsp; <p><b>We are desperately need responsible, dependable people through the United States to fill full and part time positions working from their home <u><font size=""4"">making $500-$1250 a week!</font></u></b></p> <p><b>Benefits:</b></p> <ul> <li><b>Set your own schedule</b></li> <li><b>Spend more time with your </b><b>family</b></li> <li><b>No more long commute</b></li> <li><b>Make more money!</b></li> </ul> <p><b>If you have computer and internet access and can work unsupervised, this is the opportunity for you!</b></p> <p><b>Click here to feel out our free application and we will get you started today!</b></p> <p><b>We will even give you a <font color=""#FF0000"" size=""4""> FREE VACATION</font> to enjoy just for visiting filling out our free application today.</b></p> <p><b>Don't wait, positions have already closed in 13 states.</b></p> <p align=""center""><b><font size=""5""><a href="" URL  today for Free and Get your Free Vacation!</a></font></b></p> <p align=""center""> <img src="" URL  width=""149"" border=""2""></p> <p align=""center"">&nbsp;</p> <p>&nbsp;</p> <p><b>Sincerely,</b></p> <p><b>Tex Sryder<br>Work From Home </b><b>Specialist</b></p> <p>&nbsp;</p> <p>&nbsp;</p> <p><a href="" URL  Here To Unsubscribe From Our Mailing List</a></p> </td> <td vAlign=""top"" width=""198"" bgcolor=""#999966"" height=""313""> <p align=""center"">&nbsp;</p> <p align=""center"">&nbsp;</p> <p align=""center""><img src="" URL  border=""0"" width=""199"" height=""154""><b><font size=""5""><br></font><font size=""2"">Earn what your worth, work from home!</font></b></p> <p align=""center"">&nbsp;</p> </td> </tr> <tr> <td vAlign=""top"" width=""198"" bgcolor=""#999966"" height=""534""> &nbsp; </td> </tr> <tr> <td vAlign=""top"" width=""198"" bgcolor=""#999966"">&nbsp;</td> </tr> </tbody> </table> <table cellSpacing=""0"" cellPadding=""0"" width=""600"" bgColor=""#e1e1e1"" border=""0""> <tbody> <tr> </tr> </tbody> </table> </body> qdaakglj</HTML>",spam
